side,price,quantity
buy,0.8688,4e-05
buy,0.87143,6.311466
buy,0.88473,6.61
buy,0.82857,7.1265
buy,0.89264,8.62065
buy,0.88963,8.65064
buy,0.88662,8.68063
buy,0.88361,8.71062
buy,0.8806,8.74061
buy,0.87759,8.7706
buy,0.87458,8.80059
buy,0.87157,8.83058
buy,0.86856,8.86057
buy,0.86555,8.89056
buy,0.86254,8.92055
buy,0.85953,8.95054
buy,0.78571,8.9699
buy,0.85652,8.98053
buy,0.85351,9.02052
buy,0.84749,9.0805
buy,0.84448,9.11049
buy,0.84147,9.15048
buy,0.83846,9.18047
buy,0.83545,9.21046
buy,0.83244,9.24045
buy,0.82943,9.28044
buy,0.82642,9.31043
buy,0.82341,9.35042
buy,0.8204,9.38041
buy,0.62071,9.39246
buy,0.81739,9.4204
buy,0.81438,9.45039
buy,0.81137,9.49038
buy,0.65738,10.0
buy,0.68674,10.0
buy,0.68786,10.0
buy,0.75122,10.0
buy,0.79681,10.0
buy,0.82944,10.0
buy,0.84324,10.0
buy,0.8644,10.0
buy,0.89161,10.0
buy,0.492,11.0
buy,0.74286,11.0255
buy,0.612,14.6893
buy,0.61015,14.73384
buy,0.87817,15.0
buy,0.65714,15.9422
buy,0.7569,16.0
buy,0.88751,16.90121801
buy,0.87751,17.09382229
buy,0.87501,17.14266123
buy,0.89623,17.16077346
buy,0.87251,17.19178004
buy,0.81667,17.2334
buy,0.87001,17.24118114
buy,0.86751,17.29086696
buy,0.86501,17.34083999
buy,0.86251,17.39110271
buy,0.86001,17.44165766
buy,0.85751,17.49250738
buy,0.85501,17.54365446
buy,0.85251,17.59510152
buy,0.83501,17.96385672
buy,0.63459,18.0
buy,0.8419,18.319262
buy,0.61429,18.9144
buy,0.78751,19.04737718
buy,0.78251,19.1690841
buy,0.77001,19.48026649
buy,0.76501,19.60758683
buy,0.76251,19.67187316
buy,0.76001,19.73658241
buy,0.75751,19.80171879
buy,0.75501,19.86728653
buy,0.75251,19.93328992
buy,0.74761,20.0
buy,0.8247,20.0
buy,0.74751,20.06662118
buy,0.74501,20.13395793
buy,0.74251,20.20174812
buy,0.74001,20.26999635
buy,0.73751,20.33870727
buy,0.73251,20.47753614
buy,0.73001,20.54766373
buy,0.89001,20.57537974
buy,0.72751,20.61827329
buy,0.72501,20.6893698
buy,0.72251,20.76095833
buy,0.71751,20.90563198
buy,0.71501,20.97872757
buy,0.75833,21.0015
buy,0.71251,21.05233611
buy,0.71001,21.12646301
buy,0.70751,21.20111377
buy,0.70501,21.27629395
buy,0.70251,21.35200922
buy,0.70001,21.42826531
buy,0.69751,21.50506803
buy,0.69501,21.58242327
buy,0.69251,21.66033703
buy,0.69001,21.73881538
buy,0.68751,21.81786447
buy,0.68501,21.89749055
buy,0.68251,21.97769996
buy,0.80125,22.0
buy,0.8251,22.0
buy,0.68001,22.05849914
buy,0.67751,22.13989461
buy,0.67501,22.22189301
buy,0.86316,22.256
buy,0.67251,22.30450105
buy,0.57143,22.3332
buy,0.67001,22.38772556
buy,0.66751,22.47157346
buy,0.66501,22.55605179
buy,0.66251,22.64116768
buy,0.66001,22.72692838
buy,0.65751,22.81334124
buy,0.65501,22.90041373
buy,0.65251,22.98815344
buy,0.218,23.0
buy,0.65001,23.07656805
buy,0.64751,23.1656654
buy,0.64501,23.2554534
buy,0.64251,23.34594014
buy,0.64001,23.43713379
buy,0.8749,23.5
buy,0.63751,23.52904268
buy,0.63501,23.62167525
buy,0.63251,23.71504008
buy,0.63001,23.80914589
buy,0.62751,23.90400153
buy,0.62501,23.99961601
buy,0.214,24.0
buy,0.83138,24.05638817
buy,0.62251,24.09599846
buy,0.62001,24.19315817
buy,0.89424,24.22983861
buy,0.61751,24.2911046
buy,0.61501,24.38984732
buy,0.81781,24.38994646
buy,0.61251,24.48939609
buy,0.60751,24.69095159
buy,0.60501,24.79297863
buy,0.60251,24.89585235
buy,0.202,25.0
buy,0.206,25.0
buy,0.208,25.0
buy,0.89451,25.0
buy,0.79864,25.04257237
buy,0.59751,25.10418236
buy,0.59501,25.20966034
buy,0.59251,25.31602842
buy,0.59001,25.42329791
buy,0.58751,25.53148032
buy,0.58501,25.64058734
buy,0.58251,25.75063089
buy,0.58001,25.86162308
buy,0.57751,25.97357622
buy,0.199,26.0
buy,0.20843,26.0
buy,0.57501,26.08650284
buy,0.57251,26.20041571
buy,0.723,26.27
buy,0.52857,26.3064
buy,0.57001,26.3153278
buy,0.75937,26.33762198
buy,0.56751,26.43125231
buy,0.56501,26.54820269
buy,0.56251,26.6661926
buy,0.56001,26.78523598
buy,0.55751,26.90534699
buy,0.55501,27.02654006
buy,0.55251,27.14882989
buy,0.54751,27.39675988
buy,0.54501,27.52243078
buy,0.54251,27.64925992
buy,0.53751,27.90645755
buy,0.181,28.0
buy,0.185,28.0
buy,0.53501,28.03685912
buy,0.53251,28.1684851
buy,0.53001,28.3013528
buy,0.52751,28.4354799
buy,0.52501,28.57088436
buy,0.85474,28.5712
buy,0.85303,28.6
buy,0.52251,28.70758454
buy,0.52001,28.84559912
buy,0.51751,28.98494715
buy,0.86152,29.01859551
buy,0.51501,29.12564805
buy,0.51251,29.26772161
buy,0.51001,29.41118802
buy,0.50751,29.55606786
buy,0.50501,29.70238213
buy,0.50251,29.85015224
buy,0.1703,30.0
buy,0.1704,30.0
buy,0.1705,30.0
buy,0.1706,30.0
buy,0.1753,30.0
buy,0.1754,30.0
buy,0.1755,30.0
buy,0.1756,30.0
buy,0.1803,30.0
buy,0.1804,30.0
buy,0.1805,30.0
buy,0.1806,30.0
buy,0.1853,30.0
buy,0.1854,30.0
buy,0.1855,30.0
buy,0.1856,30.0
buy,0.1903,30.0
buy,0.1904,30.0
buy,0.1905,30.0
buy,0.1906,30.0
buy,0.1953,30.0
buy,0.1954,30.0
buy,0.1955,30.0
buy,0.1956,30.0
buy,0.2003,30.0
buy,0.2004,30.0
buy,0.2005,30.0
buy,0.2006,30.0
buy,0.2053,30.0
buy,0.2054,30.0
buy,0.2055,30.0
buy,0.2056,30.0
buy,0.2103,30.0
buy,0.2104,30.0
buy,0.2105,30.0
buy,0.2106,30.0
buy,0.2153,30.0
buy,0.2154,30.0
buy,0.2155,30.0
buy,0.2156,30.0
buy,0.2203,30.0
buy,0.2204,30.0
buy,0.2253,30.0
buy,0.2254,30.0
buy,0.2255,30.0
buy,0.2303,30.0
buy,0.2304,30.0
buy,0.2305,30.0
buy,0.2353,30.0
buy,0.2354,30.0
buy,0.2355,30.0
buy,0.2404,30.0
buy,0.2405,30.0
buy,0.566,30.0
buy,0.743,30.0
buy,0.83228,30.03784369
buy,0.49751,30.15014774
buy,0.49501,30.30241813
buy,0.49251,30.45623439
buy,0.61419,30.53137473
buy,0.64167,30.5913
buy,0.49001,30.61162017
buy,0.48751,30.76859962
buy,0.48501,30.92719738
buy,0.48571,30.9809
buy,0.48251,31.0874386
buy,0.80243,31.15533175
buy,0.48001,31.24934897
buy,0.47751,31.4129547
buy,0.47501,31.57828256
buy,0.47251,31.74535989
buy,0.80895,31.75
buy,0.47001,31.91421459
buy,0.46751,32.08487519
buy,0.46501,32.25737081
buy,0.77211,32.3789233
buy,0.46251,32.43173121
buy,0.46001,32.60798678
buy,0.45751,32.78616861
buy,0.45501,32.96630843
buy,0.45251,33.14843871
buy,0.45001,33.33259261
buy,0.44751,33.51880405
buy,0.44501,33.70710771
buy,0.74145,33.71771259
buy,0.44251,33.89753904
buy,0.88218,33.92164864
buy,0.44001,34.09013432
buy,0.87313,34.27324682
buy,0.43751,34.28493063
buy,0.89406,34.40484978
buy,0.43501,34.48196593
buy,0.43251,34.68127905
buy,0.86212,34.71094511
buy,0.43001,34.8829097
buy,0.82726,34.96784566
buy,0.1453,35.0
buy,0.1454,35.0
buy,0.1455,35.0
buy,0.1504,35.0
buy,0.1505,35.0
buy,0.1553,35.0
buy,0.1554,35.0
buy,0.1555,35.0
buy,0.1603,35.0
buy,0.1604,35.0
buy,0.1605,35.0
buy,0.1653,35.0
buy,0.1654,35.0
buy,0.1655,35.0
buy,0.49493,35.0
buy,0.59029,35.0
buy,0.63029,35.0
buy,0.64029,35.0
buy,0.65029,35.0
buy,0.42751,35.08689855
buy,0.70176,35.16871865
buy,0.71059,35.18221138
buy,0.42501,35.29328722
buy,0.76316,35.3102
buy,0.84751,35.39781242
buy,0.42251,35.50211829
buy,0.84501,35.50253844
buy,0.84251,35.60788596
buy,0.83879,35.67639099
buy,0.42001,35.71343539
buy,0.84001,35.71386054
buy,0.83751,35.82046782
buy,0.41751,35.92728318
buy,0.83251,36.03560318
buy,0.41501,36.14370738
buy,0.82751,36.25333832
buy,0.41251,36.36275484
buy,0.82501,36.3631956
buy,0.82251,36.47372068
buy,0.44286,36.5587
buy,0.41001,36.58447355
buy,0.82001,36.5849197
buy,0.81751,36.69679882
buy,0.67965,36.78354935
buy,0.40751,36.80891266
buy,0.81501,36.8093643
buy,0.58333,36.8258
buy,0.81251,36.9226225
buy,0.40501,37.03612256
buy,0.80751,37.1512427
buy,0.40251,37.26615488
buy,0.80501,37.2666178
buy,0.80251,37.38271174
buy,0.40001,37.49906252
buy,0.79751,37.61708318
buy,0.39751,37.73489975
buy,0.79501,37.7353744
buy,0.79251,37.85441194
buy,0.39501,37.97372218
buy,0.79001,37.97420286
buy,0.62029,38.0
buy,0.39251,38.21558686
buy,0.78501,38.21607368
buy,0.39001,38.46055229
buy,0.78001,38.46104538
buy,0.64876,38.53497885
buy,0.77751,38.58471274
buy,0.38751,38.70867849
buy,0.77501,38.70917794
buy,0.77251,38.83444874
buy,0.38501,38.96002701
buy,0.76751,39.0874386
buy,0.38251,39.21466105
buy,0.71737,39.3249
buy,0.38001,39.47264546
buy,0.37751,39.73404678
buy,0.37501,39.99893336
buy,0.1253,40.0
buy,0.1254,40.0
buy,0.1255,40.0
buy,0.1304,40.0
buy,0.1353,40.0
buy,0.1354,40.0
buy,0.1355,40.0
buy,0.1403,40.0
buy,0.1404,40.0
buy,0.1501,40.0
buy,0.1511,40.0
buy,0.1521,40.0
buy,0.1531,40.0
buy,0.1541,40.0
buy,0.1551,40.0
buy,0.1561,40.0
buy,0.1571,40.0
buy,0.1581,40.0
buy,0.1591,40.0
buy,0.1601,40.0
buy,0.1611,40.0
buy,0.1621,40.0
buy,0.1631,40.0
buy,0.1641,40.0
buy,0.1651,40.0
buy,0.1661,40.0
buy,0.1671,40.0
buy,0.1681,40.0
buy,0.1691,40.0
buy,0.1711,40.0
buy,0.1721,40.0
buy,0.1731,40.0
buy,0.1741,40.0
buy,0.1751,40.0
buy,0.1761,40.0
buy,0.1771,40.0
buy,0.1781,40.0
buy,0.1791,40.0
buy,0.1801,40.0
buy,0.1811,40.0
buy,0.1821,40.0
buy,0.1831,40.0
buy,0.1841,40.0
buy,0.1851,40.0
buy,0.1861,40.0
buy,0.1871,40.0
buy,0.1881,40.0
buy,0.1891,40.0
buy,0.1901,40.0
buy,0.1911,40.0
buy,0.1921,40.0
buy,0.1931,40.0
buy,0.1941,40.0
buy,0.1951,40.0
buy,0.1961,40.0
buy,0.1971,40.0
buy,0.1981,40.0
