side,price,quantity
sell,1.4878,40.0
sell,12.5,40.0
sell,2.247,40.0
sell,3.28,40.0
sell,35.0,40.0
sell,2.09,40.30882
sell,0.8759,44.0
sell,1.38,44.604218
sell,1.456,45.0
sell,0.7887,46.148993
sell,2.42,47.504751
sell,2.99,49.803997
sell,1.82,49.999
sell,0.8488,50.0
sell,0.861,50.0
sell,1.0164,50.0
sell,1.069,50.0
sell,1.0967,50.0
sell,1.1164,50.0
sell,1.1264,50.0
sell,1.1364,50.0
sell,1.149,50.0
sell,1.19,50.0
sell,1.344,50.0
sell,1.388,50.0
sell,1.819,50.0
sell,1.8569,50.0
sell,2.495,50.0
sell,2.4999,50.0
sell,2.63,50.0
sell,2.7723,50.0
sell,2.8623,50.0
sell,1.1464,50.212758
sell,6.6666,50.996483
sell,2.6402,52.078286
sell,0.82,60.0
sell,3.07,61.0
sell,2.98,61.9
sell,4.6,62.0
sell,30.0,65.0
sell,2.9949,68.0
sell,0.84,69.481455
sell,2.8999,69.536555
sell,1.4322,70.0
sell,1.289,70.704764
sell,0.8909,71.918
sell,0.912,72.0
sell,1.39,73.0
sell,12.2785,74.455481
sell,1.0683,75.0
sell,1.0944,75.0
sell,11.6051,76.377662
sell,4.89,79.37714
sell,0.76,80.0
sell,1.04,80.0
sell,1.16,80.0
sell,1.332,80.0
sell,1.5234,80.0
sell,1.7245,80.0
sell,1.0384,82.72
sell,1.091,82.72
sell,1.1437,82.72
sell,1.1963,82.72
sell,1.249,82.72
sell,1.3016,82.72
sell,1.3543,82.72
sell,1.407,82.72
sell,1.4596,82.72
sell,1.5123,82.72
sell,1.5649,82.72
sell,1.6176,82.72
sell,1.6703,82.72
sell,1.7229,82.72
sell,1.7756,82.72
sell,1.8282,82.72
sell,1.8809,82.72
sell,1.9336,82.72
sell,1.9862,82.72
sell,2.0389,82.72
sell,2.0915,82.72
sell,2.1442,82.72
sell,2.1969,82.72
sell,2.2495,82.72
sell,2.3022,82.72
sell,2.3548,82.72
sell,2.4075,82.72
sell,2.4601,82.72
sell,2.5128,82.72
sell,2.5655,82.72
sell,2.6181,82.72
sell,2.6708,82.72
sell,2.7234,82.72
sell,2.7761,82.72
sell,11.2,89.909124
sell,1.77,96.065684
sell,2.385,96.26
sell,12.0,97.168078
sell,0.7979,99.0
sell,0.7429,100.0
sell,0.78,100.0
sell,0.879,100.0
sell,0.8915,100.0
sell,0.9089,100.0
sell,1.24,100.0
sell,1.2915,100.0
sell,1.36,100.0
sell,1.3915,100.0
sell,1.42,100.0
sell,1.4915,100.0
sell,1.6915,100.0
sell,1.7865,100.0
sell,1.7915,100.0
sell,1.9015,100.0
sell,2.0015,100.0
sell,2.0715,100.0
sell,2.209,100.0
sell,2.2222,100.0
sell,2.2715,100.0
sell,2.29,100.0
sell,2.3775,100.0
sell,2.4715,100.0
sell,2.5515,100.0
sell,2.6168,100.0
sell,3.01,100.0
sell,3.11,100.0
sell,3.25,100.0
sell,4.5,100.0
sell,6.5,100.0
sell,7.5,100.0
sell,9.0,100.0
sell,1.81,100.459221
sell,12.6493,102.730155
sell,1.541,110.429449
sell,5.5,111.568595
sell,0.8991,112.624865
sell,0.9936,117.827906
sell,1.03,118.065324
sell,1.48,120.0
sell,1.52,120.0
sell,3.17,120.0
sell,1.29,122.0
sell,2.414,124.920241
sell,1.735,129.068167
sell,3.03,133.631306
sell,2.985,133.802238
sell,1.65,137.235311
sell,1.32,140.0
sell,1.64,140.0
sell,1.68,140.0
sell,1.72,140.0
sell,0.8,144.0
sell,1.1223,150.0
sell,1.3679,150.0
sell,1.59,150.0
sell,12.7749,151.153432
sell,0.77,152.590121
sell,1.14,155.0
sell,1.195,155.0
sell,0.9073,155.703274
sell,2.58,156.355606
sell,1.0965,156.708867
sell,1.84,160.0
sell,1.88,160.0
sell,1.96,160.0
sell,1.3199,164.5523
sell,3.8732,165.0
sell,1.44,170.0
sell,3.2,170.0
sell,1.0692,170.266
sell,1.1463,173.2129
sell,1.1944,173.2129
sell,1.2432,173.2129
sell,1.2891,173.2129
sell,1.71,173.477
sell,1.1999,176.9
sell,0.905,178.763755
sell,3.4,180.0
sell,1.9981,182.227671
sell,12.2939,189.498693
sell,4.88,192.105917
sell,7.089,197.74824
sell,0.7629,199.638
sell,1.445,200.0
sell,2.598,200.0
sell,2.96,200.0
sell,7.0,200.0
sell,0.975,200.000079
sell,0.8538,202.311084
sell,0.9922,203.0
sell,2.55,204.512696
sell,1.0595,209.164374
sell,1.28,214.98
sell,1.375,219.5
sell,1.9563,222.946291
sell,1.08,230.0
sell,1.075,234.0
sell,1.37,236.0
sell,0.955,240.0
sell,1.67,247.09489
sell,1.096,250.0
sell,2.94,250.0
sell,2.8898,258.0
sell,2.93,260.0
sell,2.28,265.0
sell,1.45,265.287
sell,1.89,266.0
sell,1.672,274.29
sell,1.4578,275.0
sell,6.0,275.432074
sell,1.7412,280.0
sell,3.59,285.0
sell,2.1905,290.0
sell,0.755,300.0
sell,0.829,300.0
sell,9.1758,301.0
sell,2.756,323.798366
sell,2.32,323.893766
