side,price,quantity
sell,0.00011474,13.0
sell,0.0001033,15.0
sell,0.00011462,15.0
sell,0.0001218,15.0
sell,0.00012228,15.0
sell,0.00010866,17.0
sell,9.456e-05,17.0
sell,9.748e-05,17.0
sell,9.58e-05,23.0
sell,9.98e-05,23.0
sell,0.00011988,24.0
sell,9.633e-05,24.0
sell,0.0001085,27.0
sell,9.554e-05,30.0
sell,0.0001188,33.0
sell,0.000108,38.0
sell,0.0001206,39.0
sell,9.363e-05,44.0
sell,0.0001096,45.0
sell,9.38e-05,46.0
sell,0.00010471,49.0
sell,0.00011111,51.0
sell,0.00012031,54.0
sell,0.00012021,63.0
sell,9.321e-05,77.0
sell,0.00012103,79.0
sell,9.995e-05,79.0
sell,0.00011099,81.0
sell,0.00011822,85.0
sell,0.00010458,86.0
sell,0.00010602,88.0
sell,0.000119,88.0
sell,0.00011241,89.0
sell,0.00010878,90.0
sell,9.599e-05,90.0
sell,0.0001234,97.0
sell,0.00012153,98.0
sell,0.00011908,99.0
sell,0.0001019,100.0
sell,0.00011669,100.0
sell,9.533e-05,100.0
sell,9.56e-05,100.0
sell,0.00011906,101.0
sell,0.00012047,124.0
sell,0.0001055,137.0
sell,0.00010952,145.0
sell,0.0001003,149.0
sell,0.000118,175.0
sell,9.919e-05,185.0
sell,9.643e-05,187.0
sell,0.00011175,188.0
sell,0.00011455,188.0
sell,0.00011288,195.0
sell,0.00012006,201.0
sell,0.00012113,203.0
sell,0.000109,205.0
sell,9.301e-05,208.0
sell,0.00010988,251.0
sell,0.00011343,272.0
sell,0.00010754,274.0
sell,0.0001215,288.0
sell,0.00012194,300.0
sell,0.00011053,311.0
sell,0.0001223,314.0
sell,0.00012331,314.0
sell,0.0001221,387.0
sell,0.00010194,400.0
sell,0.0001235,405.0
sell,0.000116,490.0
sell,9.562e-05,500.0
sell,9.622e-05,500.0
sell,9.588e-05,528.0
sell,0.000117,540.0
sell,0.000103,709.0
sell,9.368e-05,751.0
sell,0.00010621,771.0
sell,9.45e-05,775.0
sell,0.00011545,804.0
sell,0.00010234,890.0
sell,0.00011442,900.0
sell,0.00010111,907.0
sell,0.00011331,914.0
sell,0.0001078,922.0
sell,9.534e-05,934.0
sell,0.00010187,942.0
sell,9.912e-05,942.0
sell,0.000112,993.0
sell,9.688e-05,1000.0
sell,0.000122,1036.0
sell,0.00011999,1050.0
sell,0.0001126,1120.0
sell,9.367e-05,1209.0
sell,9.629e-05,1247.0
sell,9.494e-05,1262.0
sell,0.00010236,1385.0
sell,0.00010242,1391.0
sell,0.00010237,1398.0
sell,9.496e-05,1539.0
sell,0.00011998,1712.0
sell,9.831e-05,1721.0
sell,0.0001229,2000.0
sell,9.499e-05,2000.0
sell,9.846e-05,2000.0
sell,9.883e-05,2000.0
sell,9.4e-05,2178.0
sell,9.493e-05,2352.0
sell,9.264e-05,2624.0
sell,9.495e-05,2688.0
sell,0.00012079,2716.0
