side,price,quantity
sell,0.00010251,10.16645117
sell,9.419e-05,10.49935349
sell,0.000132,10.83828
sell,0.00012948,11.01792
sell,0.00014588,11.57139571
sell,0.00014462,11.86710242
sell,0.0001463,11.89616
sell,9.314e-05,12.0
sell,0.00014147,12.10691097
sell,0.00014807,12.23548
sell,0.00014278,12.29536
sell,0.00013809,12.50748
sell,0.00012378,12.80836995
sell,0.00012078,12.93134081
sell,0.00014895,13.2085067
sell,0.00013926,13.58278
sell,0.00013772,13.63268
sell,0.00013526,13.88218
sell,0.00012118,14.51092
sell,0.0001495,14.91012
sell,0.0001114,15.0
sell,0.00013811,16.14764
sell,9.886e-05,16.17579576
sell,0.00013378,17.92408
sell,0.00012985,18.49294
sell,0.00014276,18.63266
sell,9.494e-05,20.0
sell,0.00011999,20.09932564
sell,0.00013221,21.8063
sell,0.0001488,22.20036
sell,0.00012263,22.4051
sell,0.00011903,23.12366
sell,0.00012444,23.12366
sell,0.00014034,24.5754
sell,9.462e-05,24.9864461
sell,0.00013217,25.0
sell,0.0001199,27.0
sell,0.000119,28.14307398
sell,0.000133,30.0
sell,0.00013774,32.52067
sell,0.00012342,33.39702914
sell,0.00014834,34.41104
sell,0.00014238,35.0649
sell,0.00012399,44.21491028
sell,0.000148,44.98
sell,0.00014951,48.92196
sell,0.0001326,50.0
sell,9.292e-05,56.0
sell,0.00014956,56.57662
sell,0.00015001,64.39801936
sell,0.00012799,80.0
sell,0.0001413,80.0
sell,0.0001417,80.0
sell,0.00011472,80.45262071
sell,0.00013537,84.71024
sell,0.00012821,89.63038
sell,0.0001245,90.83796
sell,0.000108,93.1628
sell,0.00010999,99.845
sell,0.00014918,99.9
sell,0.00010489,100.0
sell,0.00011538,100.0
sell,9.299e-05,100.0
sell,9.399e-05,100.0
sell,9.599e-05,100.0
sell,9.699e-05,100.0
sell,9.799e-05,100.0
sell,9.899e-05,100.0
sell,9.999e-05,100.0
sell,0.00014555,100.3742221
sell,0.00013111,119.0
sell,0.00011068,122.345
sell,0.00014111,128.4138825
sell,0.0001498,130.12
sell,0.00012997,131.13031521
sell,0.00013898,132.13031522
sell,0.00010888,134.69935846
sell,0.0001267,136.15714
sell,0.00012119,136.32797
sell,0.00014833,138.64832
sell,0.00012998,139.58733961
sell,0.00010956,143.754581
sell,0.000139,143.86637943
sell,0.00014294,150.89243213
sell,9.499e-05,177.999
sell,0.00011904,184.3327
sell,0.00012544,200.0
sell,0.00014988,200.0
sell,0.0001151,206.996
sell,0.0001098,218.02712563
sell,0.00014958,261.69556
sell,0.00014888,269.57868081
sell,0.00013299,300.0
sell,0.00013599,300.0
sell,0.0001367,300.0
sell,0.00014199,300.0
sell,0.00014499,300.0
sell,9.408e-05,300.0
sell,0.00012789,315.16889531
sell,0.000124,332.38093532
sell,0.00011497,348.791
sell,9.291e-05,353.0
sell,0.0001368,447.20990213
sell,0.00012345,447.34382514
sell,0.00014583,500.0
sell,9.308e-05,500.0
sell,0.00013671,550.0
sell,9.5e-05,559.89949299
sell,9.35e-05,561.14190213
sell,9.9e-05,597.67057302
sell,0.00011111,599.1
sell,0.000128,621.62447411
sell,0.000137,700.0
sell,0.00010913,712.33026397
sell,0.00013999,751.84902193
sell,0.00012999,919.01191641
sell,0.000141,1000.0
sell,0.000146,1000.0
sell,0.00014219,1000.5
sell,0.00011901,1069.516
sell,0.00014,1176.34806949
sell,0.0001,1272.87012727
sell,0.00010988,1296.192
sell,0.00013899,1300.0
sell,0.00012931,1385.8398
sell,0.000136,1472.55776357
sell,0.000143,1647.44403577
sell,0.00015,1704.26799987
sell,0.000129,2000.0
sell,0.0001398,2000.0
sell,9.729e-05,2000.0
sell,0.000105,2087.79324508
sell,0.000142,2286.17304767
sell,9.3e-05,2450.0
sell,0.000145,2710.37569303
sell,0.000126,3000.0
sell,0.000138,3003.5
sell,0.000123,3135.12142777
sell,0.000125,3640.05387018
sell,0.0001459,5089.0
sell,9.45e-05,6031.31998344
sell,0.00012,6109.19653916
sell,0.00011129,6114.570334
sell,9.29e-05,6608.734
sell,0.000109,6999.55303935
sell,9.549e-05,7455.762
sell,0.000116,11273.905
sell,9.63e-05,11761.07396772
sell,0.00011,22098.27115338
sell,9.442e-05,70361.54447199
sell,0.00013,111727.30399492
