side,price,quantity
buy,2.36e-05,654.256854
buy,2.92e-05,654.256854
buy,3.53e-05,654.256854
buy,4.12e-05,654.256854
buy,9.218e-05,657.689963
buy,5.6e-05,688.104417
buy,5e-05,697.9186
buy,9e-05,777.201
buy,4e-05,843.147156
buy,7.8e-05,971.762052
buy,4.74e-05,1000.0
buy,5.35e-05,1000.0
buy,5.36e-05,1000.0
buy,5.37e-05,1000.0
buy,5.42e-05,1000.0
buy,5.94e-05,1000.0
buy,5.95e-05,1000.0
buy,5.97e-05,1000.0
buy,6.26e-05,1000.0
buy,6.41e-05,1000.0
buy,6.42e-05,1000.0
buy,6.44e-05,1000.0
buy,6.45e-05,1000.0
buy,6.47e-05,1000.0
buy,6.74e-05,1000.0
buy,6.87e-05,1000.0
buy,6.88e-05,1000.0
buy,7.01e-05,1000.0
buy,7.07e-05,1000.0
buy,7.24e-05,1000.0
buy,7.34e-05,1000.0
buy,7.35e-05,1000.0
buy,7.3e-05,1000.0
buy,9.21e-05,1000.0
buy,8.4e-05,1229.184286
buy,3e-06,1240.0
buy,9.102e-05,1476.217865
buy,5.62e-05,1665.418418
buy,8.974e-05,1675.325385
buy,3.33e-05,2000.0
buy,4.444e-05,2000.0
buy,5.96e-05,2000.0
buy,6.24e-05,2000.0
buy,6.43e-05,2000.0
buy,6.51e-05,2000.0
buy,6.71e-05,2000.0
buy,6.96e-05,2000.0
buy,6.97e-05,2000.0
buy,6.9e-05,2000.0
buy,7.06e-05,2000.0
buy,7.21e-05,2000.0
buy,9.219e-05,2000.0
buy,5.45e-05,2040.0
buy,7.05e-05,2200.0
buy,6.01e-05,2235.737434
buy,7.1e-05,2325.513381
buy,7e-05,2500.0
buy,2.222e-05,3000.0
buy,7.31e-05,3000.0
buy,8e-05,3466.008108
buy,7.26e-05,4000.0
buy,7.33e-05,4000.0
buy,8.5e-05,4251.484471
buy,2.103e-05,4401.155352
buy,6e-05,4901.240555
buy,7.25e-05,5000.0
buy,8.9e-05,5031.0
buy,6.93e-05,6000.0
buy,6.94e-05,7000.0
buy,9.152e-05,7356.944275
buy,1.9e-05,10750.0
buy,1.2e-05,12466.666667
buy,8.57e-05,15000.0
buy,8.34e-05,18211.0
